	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
71577	which I took with me when leaving the embassy after I resigned my State Department commission	I	PRON	which	dobj	file	the file	(7, 22)	(',', '.')	I thumb through the file , which I took with me when leaving the embassy after I resigned my State Department commission .
71578	that we had three months until my scholarship ended and	scholarship	NOUN	that	mark	start	the start	(6, 15)	('start', 'I')	We knew from the start that we had three months until my scholarship ended and I would be forced to return to America .
71579	who helped me check in the previous day	me	PRON	who	nsubj	clerk	the clerk	(8, 15)	('clerk', '.')	Surprised , I turn to face the clerk who helped me check in the previous day .
71580	that matters	that	DET	that	nsubj	piece	the one piece	(19, 20)	('information', '.')	I suppose I should be grateful ; in the end , she gave me the one piece of information that matters .
71581	that Maureen gave me	Maureen	PROPN	that	dative	file	the file	(8, 11)	('file', ',')	It is the address in the file that Maureen gave me , the one where Jared was last seen months earlier .
71582	who came and went from the building	who	PRON	who	nsubj	residents	The residents	(2, 8)	('residents', 'were')	The residents who came and went from the building were mostly old , leathery , hunch-shouldered seniors shuffling to the taxi stand at the corner or pushing wheeled shopping carts down the block .
71583	that communicated without speech	that	DET	that	nsubj	stroke	each stroke	(14, 17)	('stroke', '.')	There was an escape , a meditative quality to the rhythm of each stroke that communicated without speech .
71584	that nearly cost me my life	that	DET	that	nsubj	mistake	a mistake	(13, 18)	('mistake', '.')	But I allowed my feelings to cloud my judgment -- a mistake that nearly cost me my life .
71585	that crinkled the edges of his emerald green eyes	that	DET	that	nsubj	smiles	its won smiles	(13, 21)	('smiles', ',')	I imagine his face breaking into one of its hard-won smiles that crinkled the edges of his emerald green eyes , strong arms encircling me .
71586	that I wondered if she was visiting a grandparent	she	PRON	that	dobj	residents	the other residents	(16, 24)	('residents', '.')	She stuck in my mind because she was so much younger than the other residents that I wondered if she was visiting a grandparent .
71587	who has seen him	who	PRON	who	nsubj	someone	someone	(26, 29)	('someone', '.')	But something , instinct or my training or perhaps some combination of the two , makes me think she could be a neighbor , someone who has seen him .
71588	who has disappeared into the apartment building	who	PRON	who	nsubj	woman	the blond woman	(10, 16)	(',', '.')	I think once again of the blond woman , who has disappeared into the apartment building .
71589	that intimidated me so	that	DET	that	nsubj	catcalls	the catcalls	(19, 22)	('Spain', '.')	, I remind myself , remembering the catcalls on the streets during my student travels through Italy and Spain that intimidated me so .
71590	who seems engrossed in his newspaper once more	who	PRON	who	nsubj	man	the man	(13, 20)	(',', '.')	As I turn , I glance over my shoulder at the man , who seems engrossed in his newspaper once more .
71591	who had made Wind 's career	who	PRON	who	nsubj	critic	the very art critic	(16, 21)	('critic', ',')	Perhaps thirty-eight-year-old Daniel Lichtmann , the very art critic who had made Wind 's career , discovered the pair in the middle of a clandestine liaison , forced his way into the artist 's studio to find them beneath its outsize window , and precipitately tossed them out of it ( precisely how Daniel had done so was detailed in numerous accounts , as various and tantalizing as they were apocryphal ) .
71592	which were decidedly free of scandalous references	which	DET	which	nsubj	obituaries	their obituaries	(25, 31)	('--', '.')	""" If the two of them had been preparing in unison for death , there were no clues to be found in their obituaries -- which were decidedly free of scandalous references ."
71593	who lives in Newport Coast , Calif. , and his mother , Francine , of Bend , Ore	who	PRON	who	nsubj	father	his father	(16, 33)	(',', '.')	Mr. Wind is survived by his father , Herman , a full-blooded Blackfoot , who lives in Newport Coast , Calif. , and his mother , Francine , of Bend , Ore .
71594	that changed with the New England seasons	that	DET	that	nsubj	color	the hair color	(12, 18)	('color', ',')	Despite the rock ' n ' roll outts , the hair color that changed with the New England seasons , and the boyfriend twenty years her junior , Babe had more common sense than most of the people I knew .
71595	who named plants	who	PRON	who	nsubj	guy	Some Swedish guy	(4, 6)	('guy', ',')	""" Some Swedish guy who named plants , "" I said ."
71596	that were poisonous to the touch	that	DET	that	nsubj	plants	Beautiful plants	(2, 7)	('plants', '.')	Beautiful plants that were poisonous to the touch .
71597	that look like one thing but were something else -- false spirea , false hellebore , false Solomon 's seal	that	DET	that	nsubj	Things	Things	(1, 20)	('Things', '.')	Things that look like one thing but were something else -- false spirea , false hellebore , false Solomon 's seal .
71598	which always wanted to call red	which	DET	which	nsubj	magazines	regional magazines	(14, 19)	(',', ',')	Not exactly ye olde New England color scheme found in regional magazines , which always wanted to call red , Betsy Ross red , and blue , Heritage blue , as if the building 's occupants all wore knee breeches and white hose and were called Lemuel or Goody .
71599	that had held down the top of the shed	that	DET	that	nsubj	rocks	the rocks	(10, 18)	('rocks', ',')	She hauled off and kicked one of the rocks that had held down the top of the shed , and it bounced off one of six metal cans lined up in formation behind the shed .
71600	that included shrubs and ornamental grasses	that	DET	that	nsubj	display	a fall display	(25, 30)	('display', '.')	In the spring and summer the boxes dripped with colorful annuals and perennials , and Babe wanted to extend the season with a fall display that included shrubs and ornamental grasses .
71601	who camped out at Babe 's	who	PRON	who	nsubj	haulers	long haulers	(9, 14)	('haulers', '--')	The early shift of day laborers and long haulers who camped out at Babe 's -- whether they were hungry or not -- was now followed by clusters of suburban matrons , sometimes with their kids , fresh from soccer or ballet or dressage .
71602	that suited me ne despite the three or four pounds I 'd put on since I had relocated to Springeld from New York City and our unspoken agreement	I	PRON	that	nsubj	arrangement	an arrangement	(4, 31)	('arrangement', 'had')	It was an arrangement that suited me ne despite the three or four pounds I 'd put on since I had relocated to Springeld from New York City and our unspoken agreement had started .
71603	which brought Babe many of her non - truck - driving customers	which	DET	which	nsubj	Parkway	the Merritt Parkway	(26, 37)	(',', '.')	And Babe 's bulletin board was my private ad space , touting my services to residents and small businesses up and down the Merritt Parkway , which brought Babe many of her non-truck-driving customers .
71604	that were like the colors on creamy decorator paint chips	that	DET	that	nsubj	gloves	coordinated gloves	(38, 47)	('bags', '.')	All the moms wore slightly different permutations of the same early fall outt -- turtlenecks , leather vests , quilted jackets , quilted vests , leather jackets , with well-coordinated gloves , scarves , and bags that were like the colors on creamy decorator paint chips .
71605	they acknowledged but whom did n't join	they	PRON	whom	dobj	women	women	(50, 56)	('women', '.')	It was just cool enough to turn up your collar without looking too affected , so Caroline and the Moms settled in at a table outside -- one farthest from the road , mostly out of the sun , and at an appropriate distance from another table of women whom they acknowledged but did n't join .
71606	which was what most of the other gardeners did during winter	most	ADJ	which	nsubj	driveways	@ driveways	(4, 14)	(',', '.')	@ 's driveways , which was what most of the other gardeners did during winter .
71607	that involved colorful weights instead of forty - pound bags of topsoil or manure	that	DET	that	nsubj	exercise	And exercise	(2, 15)	('exercise', '.')	And exercise that involved colorful weights instead of forty-pound bags of topsoil or manure .
71608	that looked like cinder blocks	that	DET	that	nsubj	shoes	Frankenstein shoes	(2, 6)	('shoes', ',')	Frankenstein shoes that looked like cinder blocks , spray painted and strapped to her heronlike legs .
71609	that had traveled farthest	that	DET	that	nsubj	cups	the cups	(15, 18)	('plates', '.')	Babe came around from behind the counter and picked up the cups and plates that had traveled farthest .
71610	that lit up the room	that	DET	that	nsubj	smile	a smile	(5, 9)	('smile', '.')	She gave me a smile that lit up the room .
71611	who needed approval	who	PRON	who	nsubj	schoolboy	a schoolboy	(10, 12)	('schoolboy', '.')	""" She patted my knee like I was a schoolboy who needed approval ."
71612	which encouraged me to open up	me	PRON	which	nsubj	look	a compassionate look	(8, 13)	(',', '.')	""" Roberta gave me a compassionate look , which encouraged me to open up ."
71613	who looks like Whitney Houston	who	PRON	who	nsubj	anyone	anyone	(17, 21)	('anyone', ',')	"Back in the day , I used to always tell my friends , you can have anyone who looks like Whitney Houston , but stay the hell away from anyone bigger than Jacke , ' cause she mine ' ! """
71614	who raised you	who	PRON	who	nsubj	aunt	the aunt	(5, 7)	('aunt', ',')	""" Is this the aunt who raised you , the one married to your abusive uncle ? """
71615	I preferred that to keep locked away inside my heart	I	PRON	that	dobj	waters	some dangerous waters	(8, 17)	('waters', '@')	I was treading in some dangerous waters that I preferred to keep locked away inside my heart @ @
71616	who remind us of our parental figures	who	PRON	who	nsubj	people	people	(6, 12)	('people', '.')	We are often attracted to people who remind us of our parental figures .
71617	that has to do with your issues	that	DET	that	nsubj	aunt	your aunt	(8, 14)	('aunt', '?')	""" What do you think about your aunt that has to do with your issues ? @"
71618	that was so kind when you were a teenager	you	PRON	that	nsubj	aunt	your aunt	(7, 15)	('aunt', '?')	What do you remember about your aunt that was so kind when you were a teenager ?
71619	who bounced over the cobbled streets of her Old Town neighborhood	who	PRON	who	nsubj	mother	her mother	(18, 28)	(',', ',')	Since then the baby had staked a wide swath of real estate , just like her mother , who bounced over the cobbled streets of her Old Town neighborhood , decaf Starbucks sloshing in the cup holder of her Subaru Outback .
71620	who was the oldest of three	who	PRON	who	nsubj	Harry	Harry	(13, 18)	(',', '.')	""" I thought you would want her here , "" persisted Harry , who was the oldest of three ."
71621	who felt wobbly again	who	PRON	who	nsubj	Claire	Claire	(6, 9)	(',', '.')	Nomie backed away from Claire , who felt wobbly again .
71622	which made her think of a boxing match	her	DET	which	nsubj	event	"Not "" event"	(5, 12)	"('""', '.')"	"Not "" event , "" which made her think of a boxing match ."
71623	who actually know how to hold their liquor	who	PRON	who	nsubj	locals	the locals	(6, 13)	('locals', '.')	"We usually get the locals who actually know how to hold their liquor . """
71624	who wanted to do Sinatra	who	PRON	who	nsubj	fellow	a fellow	(5, 9)	('fellow', '.')	Next up was a fellow who wanted to do Sinatra .
71625	who worked at the festivals	who	PRON	who	nsubj	entertainers	the entertainers	(4, 8)	('entertainers', '--')	Many of the entertainers who worked at the festivals -- Fantasy Fest , Pirates in Paradise , art fests , music fests , Hemingway Days and more -- came in to practice their newest songs with Katie .
71626	who stood next to her	who	PRON	who	nsubj	man	the man	(15, 19)	('man', '.')	Katie grated her teeth and looked toward the bar and the revenant of the man who stood next to her .
71627	that had carried us from Darjeeling town	that	DET	that	nsubj	elephant	one looking elephant	(22, 28)	('elephant', '.')	""" I waved a hand toward the motley collection of bullocks , donkeys , and one rather bored-looking elephant that had carried us from Darjeeling town ."
71628	that concerns me	that	DET	that	nsubj	flavour	the ' local flavour	(8, 10)	"(""'"", '.')"	It is not the ' local flavour ' that concerns me .
71629	who began to wager quietly upon the outcome	who	PRON	who	nsubj	porters	our porters	(24, 31)	('porters', '.')	Plum rose to the bait and they began to scrap like a pair of feral cats , much to the amusement of our porters who began to wager quietly upon the outcome .
71630	that pierced the skyline and casting a gentle glow over the city	that	DET	that	nsubj	minarets	the minarets	(11, 22)	('minarets', '.')	A full moon hung over old Cairo , silvering the minarets that pierced the skyline and casting a gentle glow over the city .
71631	that we had both of us tempted the fates with too much happiness together	both	DET	that	mark	sense	a sense	(36, 49)	('sense', '.')	Even after almost a year of marriage , a feeling of shyness sometimes took me by surprise when I looked at him unawares -- a feyness , the Scots would call it , a sense that we had both of us tempted the fates with too much happiness together .
71632	who had thrown himself into a chair and adopted a scowl	who	PRON	who	nsubj	Plum	Plum	(17, 27)	(',', '.')	Brisbane summoned the waiter and ordered the full set menu for Portia and for Plum , who had thrown himself into a chair and adopted a scowl .
71633	whose ensemble is never complete without some touch of purest whimsy	ensemble	NOUN	whose	poss	Plum	Plum	(37, 47)	(',', ',')	Portia , a beautiful woman with excellent carriage , always dressed cap-a-pie in a single hue , and had elected to arrive wearing a striking shade of orange , while Plum , whose ensemble is never complete without some touch of purest whimsy , was sporting a waistcoat embroidered with poppies and a cap of violet velvet .
71634	which had seemed so daring and elegant a moment before	which	DET	which	nsubj	gown	My own evening gown	(7, 16)	(',', ',')	My own scarlet evening gown , which had seemed so daring and elegant a moment before , now felt positively demure .
71635	who glanced at me	who	PRON	who	nsubj	men	The men	(2, 5)	('men', 'glanced')	The men who glanced at me glanced away again quickly , wry grins concealed within their thick beards , and the women accompanying them looked straight through me .
71636	that convinced me the alarums clanging in the belfry of my heart at the sight of her	alarums	NOUN	that	nsubj	gesture	every gesture	(16, 32)	('gesture', 'were')	And indeed , it was this sweet and mild confusion animating and irritating her every gesture that convinced me the alarums clanging in the belfry of my heart at the sight of her were genuine .
71637	who possesses what one lacks ,	who	PRON	who	nsubj	anyone	anyone	(8, 13)	('anyone', 'whose')	I hated him the way one hates anyone who possesses what one lacks ,
71638	that separated us	that	DET	that	nsubj	distance	the distance	(22, 24)	('distance', '-')	I felt barred from the marvelous joke they were sharing , exiled from their witty conversation , not only by the distance that separated us
71639	that I was with child	I	PRON	that	mark	bowels	the gloomy bowels	(15, 19)	('city', '.')	I did not know when I stepped into the gloomy bowels of the city that I was with child .
71640	who had fled England after the death of her husband some ten years before	who	PRON	who	nsubj	Hargreaves	Mrs. Hargreaves	(12, 25)	(',', '.')	I 'd heard nothing but complimentary words about Mrs. Hargreaves , who had fled England after the death of her husband some ten years before .
71641	that led me to the unhappy resting place of the girl sprawled beneath a tree	that	DET	that	nsubj	decision	this decision	(33, 47)	('decision', ',')	But after a fortnight of her cool detachment , I determined to spend as much time as possible away from the prickling discomfort of her disapproving stare , and it was this decision that led me to the unhappy resting place of the girl sprawled beneath a tree , her blood soaking the ground .
71642	that required	that	DET	that	nsubj	matters	matters	(21, 22)	('matters', ',')	Colin , my second husband ( and Philip 's best friend ) , worked for the Crown , assisting in matters that required , as he liked to say , more than a modicum of discretion .
71643	who turned out to be the daughter of a British diplomat	who	PRON	who	nsubj	concubine	a concubine	(28, 38)	(',', ',')	Because no man could gain entrance to the sultan 's harem , he had asked me to work with him in an official capacity when a concubine , who turned out to be the daughter of a British diplomat , was murdered at the Ottoman Palace .
71644	that had transpired	that	DET	that	nsubj	all	her all	(17, 19)	('all', '.')	"Mrs. Hargreaves remained perfectly still , her face serious , as he recounted for her all that had transpired . """
71645	that made his face resemble George	face	NOUN	that	nsubj	mustache	a beard handlebar mustache	(27, 32)	('mustache', ',')	I had no time to reply as the butler announced Inspector Gaudet , a towering man , tall and broad , with a beard and handlebar mustache that made his face resemble George , newly created Duke of York , younger son of the Prince of Wales .
71646	that stood over the body	that	DET	that	nsubj	tree	the tree	(13, 17)	('tree', '.')	@ I managed to recognize from afar the twisted limbs of the tree that stood over the body .
71647	that hung in the air	that	DET	that	nsubj	smell	the smell	(16, 20)	('blood', '.')	, I suppose , my own tension as much as it did the smell of blood that hung in the air .
71648	that had descended on all of London when Jack the Ripper stalked women in the East End	Jack	PROPN	that	nsubj	terror	The collective terror	(4, 20)	('terror', 'was')	The collective terror that had descended on all of London when Jack the Ripper stalked women in the East End was something no English man or woman would soon forget .
71649	that has served one so nobly for countless Aprils past	that	DET	that	nsubj	pelisse	the faded pelisse	(30, 39)	('jaconet', ';')	the delight of slipping on one 's bonnet , in the fresh , new hour before breakfast , and securing about one 's shoulders the faded pelisse of jaconet that has served one so nobly for countless Aprils past ; of walking alone into the morning , as birdsong and tugging breezes swell about one 's head ; of the catch in one 's throat at the glimpse of a fox , hurrying home to her kits waiting curled and warm in the den beneath the Park 's great oaks .
71650	which is to be called Mansfield Park	which	DET	which	nsubj	novel	my third novel	(48, 54)	(',', ',')	Once Fanny was dismissed as too dear a prize for Alton 's youth , my mind revolved the various attractions of an altogether different cut of gentleman--one Henry Crawford : for I have reached a most delicious point in the writing of my third novel , which is to be called Mansfield Park , when I must decide whether another Fanny ( a sober and rather humourless young woman entirely of my own invention , though not quite my niece ) is to make the roguish creature the Happiest of Men , or cast him into the Depths of Misery at a single word .
71651	that grew until it might almost have formed another -- with tenderness , increasing pain , and suppuration	tenderness	NOUN	that	nsubj	mass	a mass	(22, 39)	(',', '.')	If not April of 1811 , then , the illness came upon Eliza soon after : a mass in the breast , that grew until it might almost have formed another--with tenderness , increasing pain , and suppuration .
71652	who is the nearest example of a Dandy the Austens may claim --	Austens	PROPN	who	nsubj	Henry	Henry	(2, 14)	('--', 'had')	Henry--who is the nearest example of a Dandy the Austens may claim--had been neglecting himself .
71653	that runs between Farnham and Guildford	that	DET	that	nsubj	ridge	a narrow ridge	(8, 13)	('ridge', ';')	The Hog's-back is a narrow ridge that runs between Farnham and Guildford ; the road traveled by the Austens on their journey to London ran along the summit and offered excellent views of some six counties .
71654	who stirred her heart	who	PRON	who	nsubj	man	a single man	(9, 12)	('Valley', '.')	There was n't a single man in Orchard Valley who stirred her heart .
71655	who was cool as a watermelon on ice when it came to business dealings	it	PRON	who	nsubj	Valerie	Valerie	(2, 15)	(',', ',')	Valerie , who was cool as a watermelon on ice when it came to business dealings , was a nervous wreck over this wedding .
71656	which worked out fine since it gave Valerie more time to get everything organized for the wedding	everything	PRON	which	nsubj	resignation	her resignation	(5, 21)	(',', '.')	He accepted her resignation , which worked out fine since it gave Valerie more time to get everything organized for the wedding .
71657	that have unsettled Val	that	DET	that	nsubj	arrangements	the wedding arrangements	(8, 11)	('arrangements', '.')	""" It is n't the wedding arrangements that have unsettled Val . """
71658	who knew	who	PRON	who	nsubj	one	one	(7, 8)	('one', '.')	Steffie spoke with the authority of one who knew .
71659	that might be necessary	that	DET	that	nsubj	arrangements	any arrangements	(13, 16)	('arrangements', '.')	She could call Joe Richter , and he could make any arrangements that might be necessary .
71660	who were local	who	PRON	who	nsubj	others	others	(17, 19)	(',', ',')	There were others , friends of various ages , sexes , colors , shapes and sizes , who were local , and the locals came to O'Hara 's with a standard frequency , though the place also catered to tourists -- in Key West , tourism was just about the only industry .
71661	that were n't visible to the naked eye	that	DET	that	nsubj	forces	forces	(10, 17)	('world', '.')	And they all knew there were forces in the world that were n't visible to the naked eye .
71662	who know the man	who	PRON	who	nsubj	Teenagers	Teenagers	(2, 5)	('Teenagers', 'died')	""" Teenagers who know the man died and want to break into a haunted house ."
71663	that we encountered	we	PRON	that	dobj	all	all	(12, 14)	('all', '.')	With swords of iron and discipline even stronger we conquered all that we encountered .
71664	that they were	they	PRON	that	mark	soldiers	good soldiers	(6, 8)	('soldiers', '.')	They obeyed , good soldiers that they were .
71665	that led to the citadel and to the home of my father , where my wife and sons lived	wife	NOUN	that	nsubj	street	the narrow street	(24, 42)	('street', '.')	""" The men grumbled but we marched on , eyes forward , shields on our arms and spears upright , up the narrow street that led to the citadel and to the home of my father , where my wife and sons lived ."
71666	that bounced off my shield	that	DET	that	nsubj	rock	a rock	(4, 8)	('rock', '.')	Someone threw a rock that bounced off my shield .
71667	that encircled the citadel	that	DET	that	nsubj	wall	the high wall	(8, 11)	('wall', '.')	My home was hard by the high wall that encircled the citadel .
71668	who breaks ranks	who	PRON	who	nsubj	man	the man	(6, 8)	('man', '.')	""" I 'll drub the man who breaks ranks ."
71669	who had homes to go to	who	PRON	who	nsubj	three	The three	(2, 7)	('three', 'I')	The three who had homes to go to
71670	that bordered the fountain	that	DET	that	nsubj	hedge	the thick hedge	(18, 21)	('holly', ',')	She could n't see the car he 'd parked , waiting , behind the thick hedge of holly that bordered the fountain , and if she followed her usual route , she would circle it and turn left toward town .
71671	that goes with it	that	DET	that	nsubj	pen	The purple pen	(3, 6)	('pen', 'is')	"The purple pen that goes with it is squishy , like chewed-up gum . """
71672	that put me in this place	that	DET	that	nsubj	those	those	(3, 8)	('those', 'read')	I hope those that put me in this place read it when I 'm dead --
71673	that bound it	that	DET	that	nsubj	threads	the threads	(9, 11)	('threads', 'were')	One slim hope still remained , but the threads that bound it were so fragile it did n't seem wise to cling to them .
71674	that filled her	that	DET	that	nsubj	sense	the sense	(8, 10)	('outrage', '.')	Sister Agatha swallowed back the sense of outrage that filled her .
71675	who 'd claimed her heart before she 'd been compelled to follow a higher calling	who	PRON	who	nsubj	man	a vulnerable , sensitive young man	(10, 24)	('man', '.')	He had been a vulnerable , sensitive young man who 'd claimed her heart before she 'd been compelled to follow a higher calling .
71676	who 's acting sheriff right now	who	PRON	who	nsubj	Chavez	Captain Chavez	(7, 12)	(',', ',')	They spoke to Captain Chavez , who 's acting sheriff right now , and he 's for it , but DA Springer is apparently throwing a million legalities in their way .
71677	that now covered his chin	that	DET	that	nsubj	stubble	the stubble	(5, 9)	('stubble', '.')	"He rubbed the stubble that now covered his chin . """
71678	who knows you	who	PRON	who	nsubj	one	No one	(3, 5)	('one', 'will')	""" No one who knows you will believe you 're guilty of murder , "" Sister Agatha said firmly ."
71679	that dates back to his years in the department	that	DET	that	nsubj	history	a history	(6, 14)	('history', '.')	"He and I have a history that dates back to his years in the department . """
71680	that led up to the moment I passed out	I	PRON	that	nsubj	everything	everything	(13, 21)	('everything', '.')	"Somehow , I 've got to find a way to remember everything that led up to the moment I passed out . """
71681	who are ready to do what ever it takes to get a piece of me	it	PRON	who	nsubj	enemies	enemies	(7, 21)	('enemies', ',')	""" I 've also got enemies who are ready to do what ever it takes to get a piece of me , "" he countered quietly ."
71682	that supports my claim	that	DET	that	nsubj	evidence	evidence	(3, 6)	('evidence', '.')	This is evidence that supports my claim .
71683	who had straightened at his arrival and was now fixing him with an anxious gaze	who	PRON	who	nsubj	man	the clad man	(9, 23)	('man', '.')	He nodded at the black-clad man who had straightened at his arrival and was now fixing him with an anxious gaze .
71684	that lies between my uncle and his conscience	that	DET	that	nsubj	fact	A fact	(3, 10)	('fact', ',')	""" A fact that lies between my uncle and his conscience , "" the earl said with a touch of acerbity ."
71685	who satisfy my terms	who	PRON	who	nsubj	women	women	(26, 29)	('women', '.')	Believe me , dear boy , I have no intention of meeting my Maker until you three are well and truly leg-shackled to women who satisfy my terms .
71686	who was breathing in shallow gasps	who	PRON	who	nsubj	man	the old man	(9, 14)	(',', ',')	He looked down at the old man , who was breathing in shallow gasps , the parchment skin seeming to grow more yellow as the candlelight flickered .
71687	that 's on offer	that	DET	that	nsubj	all	all	(6, 9)	('all', '.')	""" This seems to be all that 's on offer ."
71688	that was mercifully empty	that	DET	that	nsubj	fireplace	the fireplace	(13, 16)	('fireplace', '.')	Jasper filled one for himself and then crossed the room to the fireplace that was mercifully empty .
71689	that is injurious to her immortal soul	that	DET	that	nsubj	situation	a situation	(9, 15)	('situation', '.')	Each prospective bride must be plucked from a situation that is injurious to her immortal soul .
71690	who came to him fresh from delving into his child 's	who	PRON	who	nsubj	strangers	strangers	(9, 19)	('strangers', '@')	Bits and pieces of news were conveyed by strangers who came to him fresh from delving into his child 's @ @
71691	that had fallen off the wall -- a wheelbarrow	that	DET	that	nsubj	something	something	(8, 16)	('something', ',')	She had been knocked unconscious by something that had fallen off the wall -- a wheelbarrow , Jack eventually found out .
71692	that would engulf her as if less frightening than real life turned out to be	that	DET	that	nsubj	fears	the fears	(22, 36)	('fears', '.')	While Ann stood just outside the doorway , listening as though she were eavesdropping , retreating even then into the fears that would engulf her as if less frightening than real life turned out to be .
71693	that line the porch rail	that	DET	that	nsubj	flowerpots	the empty flowerpots	(19, 23)	('flowerpots', '.')	""" Looking up at the small ranch house , set on stilts , Jack frowns at the empty flowerpots that line the porch rail ."
71694	who snarls at everyone but me	who	PRON	who	nsubj	dog	the dog	(18, 23)	('dog', '.')	"Lila claimed to hate what she called "" the whole geeky blind-girl thing with the dog who snarls at everyone but me . """
71695	which caused Jack to throw his own exasperated look at her	Jack	PROPN	which	nsubj	dogs	large dogs	(18, 28)	(',', ':')	And Ann eventually confessed to having her own concerns , to a recent fear of large dogs , which caused Jack to throw his own exasperated look at her :
71696	who 's into sporty cars	who	PRON	who	nsubj	Anglophile	an Anglophile	(4, 8)	('Anglophile', '.')	She 's an Anglophile who 's into sporty cars .
71697	who has a seriously scary bark but a sweet disposition	who	PRON	who	nsubj	Rex	Rex	(13, 22)	(',', ',')	The second before the door eased closed , Rex , our rottweiler , who has a seriously scary bark but a sweet disposition , slipped outside .
71698	who need anything	who	PRON	who	nsubj	ones	the only ones	(7, 9)	('ones', '.')	Denise and Lewis are the only ones who need anything .
71699	that separated the store from the back part of the building but stopped shy of continuing on	that	DET	that	nsubj	curtain	the curtain	(5, 21)	('curtain', '.')	"Rachel raced to the curtain that separated the store from the back part of the building but stopped shy of continuing on . """
71700	which included sneaking them candy in church when they were younger , and occasionally even now	they	PRON	which	nsubj	boys	the boys	(17, 32)	(',', '.')	Lyda was a trusted friend and filled the role of an indulgent aunt to the boys , which included sneaking them candy in church when they were younger , and occasionally even now .
71701	who have heart ailments	who	PRON	who	nsubj	patients	patients	(5, 8)	('patients', '.')	"It 's used with patients who have heart ailments . """
71702	who live there	who	PRON	who	nsubj	boarders	the ... boarders	(10, 12)	('boarders', '.')	"The doctor ... sometimes he sees to the ... boarders who live there . """
71703	who lived under Miss Bailey 's roof	who	PRON	who	nsubj	women	the women	(14, 20)	('women', '.')	Boarders was n't exactly the word she would have chosen to describe the women who lived under Miss Bailey 's roof .
71704	whose body deflates like a popped bag of potato chips	body	NOUN	whose	poss	man	another old Jewish man	(18, 27)	('man', '.')	An old Jewish man -- Max Marshmallow , Alfredo 's friend -- checkmates another old Jewish man whose body deflates like a popped bag of potato chips .
71705	that causes his hair to fall out in clumps	hair	NOUN	that	nsubj	condition	a condition	(18, 26)	('condition', '.')	"Oh . "" Either due to stress or drug abuse , Winston suffers from alopecia , a condition that causes his hair to fall out in clumps ."
71706	who loves me	who	PRON	who	nsubj	woman	A woman	(2, 4)	('woman', '.')	A woman who loves me .
71707	that 's not too shabby this time	that	DET	that	nsubj	info	some info	(11, 17)	('info', '.')	"You 're going , My man came through with some info that 's not too shabby this time . ' """
71708	who walked into his life	who	PRON	who	nsubj	person	any living person	(9, 13)	('person', '.')	any flesh-and-blood , living person who walked into his life .
71709	who was busy drying a beer glass	who	PRON	who	nsubj	Jamie	Jamie	(14, 20)	(',', '.')	Sean asked , setting his hands on the bar and looking at Jamie , who was busy drying a beer glass .
71710	who wandered in for lunch early	who	PRON	who	nsubj	tourists	even tourists	(29, 34)	('tourists', 'were')	Jamie , when he was in town , usually opened the place around eleven-thirty , and whoever of his old friends , locals , or even tourists who wandered in for lunch early were served by Jamie himself .
71711	who liked people , his employees and his establishment	who	PRON	who	nsubj	kind	the kind	(7, 15)	('employer', '.')	and he was the kind of employer who liked people , his employees and his establishment .
71712	who is just about to present him with a reward	who	PRON	who	nsubj	owner	the grateful store owner	(33, 42)	('owner', '.')	""" This is Carolina Martinez , reporting from the scene of a robbery in midtown Manhattan , with the reluctant hero , crime beat reporter Sam Cooper , and the grateful store owner who is just about to present him with a reward . """
71713	who could separate sex from friendship	who	PRON	who	nsubj	woman	the rare woman	(8, 13)	('woman', 'and')	Luckily , she was the rare woman who could separate sex from friendship and they 'd been able to remain on good terms ever since .
71714	that told him she was onto him	she	PRON	that	nsubj	look	a look	(7, 13)	('look', '.')	""" She pinned him with a look that told him she was onto him ."
71715	that included a bracelet and necklace	that	DET	that	nsubj	set	a set	(10, 15)	('set', '.')	To his surprise , it was part of a set that included a bracelet and necklace .
71716	who are sound asleep	who	PRON	who	nsubj	girls	the girls	(5, 8)	('girls', '?')	""" You mean the girls who are sound asleep ? """
71717	that 's a problem	that	DET	that	nsubj	case	an isolated case	(7, 10)	('case', '.')	"But it 's not an isolated case that 's a problem . """
71718	that eventually disappeared	that	DET	that	nsubj	dot	a smudged dot	(11, 13)	('dot', '.')	The hawk grew smaller and smaller , a smudged dot that eventually disappeared .
71719	that 's looking forward to it	that	DET	that	nsubj	part	some part	(9, 14)	('you', '.')	""" There must be some part of you that 's looking forward to it . """
71720	who lived there	who	PRON	who	nsubj	people	the people	(5, 7)	('people', ',')	She wondered about the people who lived there , if they were lonely .
71721	that happened to other people	that	DET	that	nsubj	things	those hideous things	(7, 11)	('things', '.')	This was one of those hideous things that happened to other people .
71722	who knew her well	who	PRON	who	nsubj	those	those	(7, 10)	('those', ',')	Elaine Elizabeth Goff , Lainie to those who knew her well , was one of Palmer Milliken 's senior associate attorneys .
71723	that were a torture to wear .	that	DET	that	nsubj	shoes	The 500 Choo shoes	(6, 12)	('shoes', 'The')	The $500 Jimmy Choo shoes that were a torture to wear .
71724	that had gripped the city for the better part of the past four weeks	that	DET	that	nsubj	cold	The cold	(3, 16)	('cold', 'was')	The cold that had gripped the city for the better part of the past four weeks was showing no signs of letting up .
