	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
170996	who 's name	who	PRON	who	nsubj	love	this great love	(11, 13)	('life', 'I')	I was telling him about this great love of my life who 's name
170997	which means we were being watched by the Feds	which	DET	which	nsubj	Feds	the Feds	(18, 26)	(',', '.')	# JAKE ( V.O. ) # Turns out this local goon was being watched by the Feds , which means we were being watched by the Feds .
170998	"that reads : """	that	DET	that	nsubj	windshield	the windshield	(9, 12)	('windshield', 'La')	"Moonan pulls a piece of paper off the windshield that reads : """
170999	that wandered into the house	that	DET	that	nsubj	doq	some stray doq	(6, 10)	('doq', '.')	You 're like some stray doq that wandered into the house .
171000	who smiles back	who	PRON	who	nsubj	Gordo	Gordo	(13, 15)	(',', '.')	She reads off a paper then does a double take at Gordo , who smiles back .
171001	who 's hair	who	PRON	who	nsubj	Harlin	Harlin	(13, 15)	(',', 'is')	The King Pin closes the cell phone and looks over at Harlin , who 's hair is singed and matted down on one side .
171002	who whacked your buddy	who	PRON	who	nsubj	guy	the guy	(12, 15)	('guy', '?')	# LIONEL # Not for nothing , Jake , but the guy who whacked your buddy ?
171003	that I recall	I	PRON	that	dobj	BUTCH	# BUTCH	(5, 7)	('Not', '.')	# BUTCH # Not that I recall .
171004	who gives him a nod	who	PRON	who	nsubj	B.G.	the B.G.	(11, 15)	(',', '.')	We see he 's looking at Moonan in the B.G. , who gives him a nod .
171005	that used to be beautiful	that	DET	that	nsubj	something	something	(7, 11)	('something', '.')	That 's a fucking violation of something that used to be beautiful .
171006	that costs a shitload	that	DET	that	nsubj	thing	the kinda thing	(5, 8)	('thing', ',')	It 's the kinda thing that costs a shitload , but since the man 's into us for five hundred large ,
171007	that 's endemic to this town	that	DET	that	nsubj	hooker	the hooker	(7, 12)	('hooker', '.')	There 's a weariness about the hooker that 's endemic to this town .
171008	who was so down on themselves	who	PRON	who	nsubj	anyone	anyone	(10, 15)	('anyone', '.')	# NATALIE # God , I have never met anyone who was so down on themselves .
171009	that is perfectly correct	that	DET	that	nsubj	Yes	Yes	(7, 10)	('fact', '.')	Yes , as a matter of fact that is perfectly correct .
171010	that goes on in casinos all the time	that	DET	that	nsubj	stuff	stuff	(5, 12)	('stuff', '--')	I know there 's stuff that goes on in casinos all the time -- BERNIE
171011	that picks up every light in the house and throws it back at the audience	that	DET	that	nsubj	suit	a reflective suit	(6, 20)	('suit', '.')	Decked out in a reflective suit that picks up every light in the house and throws it back at the audience .
171012	who started this shit in the first place	who	PRON	who	nsubj	fucks	The same fucks	(3, 10)	('fucks', '.')	The same fucks who started this shit in the first place .
171013	who knows	who	PRON	who	nsubj	way	the other way	(9, 10)	(',', '?')	Maybe it 'll swing back the other way , who knows ?
171014	who is shooting	who	PRON	who	nsubj	suburbanite	the suburbanite	(10, 12)	('suburbanite', '.')	The stickman slides the dice over to the suburbanite who is shooting .
171015	that suggests he 's going to brush it off	he	PRON	that	nsubj	smile	a smile	(4, 12)	('smile', '.')	Then flashes a smile that suggests he 's going to brush it off .
171016	that has sprung up overnight above his radiator	that	DET	that	nsubj	bulb	the small bulb	(16, 23)	('bulb', '.')	It obviously also gives life to dead plants , as evidenced by the small bulb that has sprung up overnight above his radiator .
171017	that hurts so good	that	DET	that	nsubj	one	one	(10, 13)	('one', '.')	It 's a different kind of pain now ; one that hurts so good .
171018	who did this to you	who	PRON	who	nsubj	Natalie	Natalie	(2, 6)	(',', '?')	Natalie , who did this to you ?
171019	that 's bad about it .	that	DET	that	nsubj	Everything	Everything	(1, 6)	('Everything', 'Finally')	Everything that 's bad about it .
171020	that needs to be said	that	DET	that	nsubj	everything	everything	(8, 12)	('everything', 'is')	This is their last moment together ; everything that needs to be said is being transmitted through a look .
171021	that says : no regrets	that	DET	that	nsubj	look	A look	(2, 6)	('look', '.')	A look that says : no regrets .
171022	who has gambled on love	who	PRON	who	nsubj	man	a man	(17, 21)	('man', '--')	Bernie , eyes fixed on the road ahead , with the contented smile of a man who has gambled on love -- and won .
171023	in which we see the man in the suit riding up	man	NOUN	which	pobj	anteroom	depicting , empty vault anteroom	(20, 30)	('in', '<')	> depicting the empty vault , empty vault anteroom , various empty store areas and the elevator , in which we see the man in the suit riding up .
171024	who turns off the torch	who	PRON	who	nsubj	Miles	taps Miles	(4, 8)	(',', '.')	Fait taps Miles , who turns off the torch .
171025	who furtively flips her the bird	who	PRON	who	nsubj	p	# < p	(22, 27)	('>', '.')	As the doors close , Daria shoots a wink back at ... <p> # TOMMY # <p> who furtively flips her the bird .
171026	which plummets off the train	which	DET	which	nsubj	bag	his bag	(12, 16)	(',', '.')	Fait reaches for Daria , losing his grip on his bag , which plummets off the train .
171027	which catches every bit of available light and shines in the dark	which	DET	which	nsubj	diamond	the diamond	(11, 22)	(',', '.')	When she 's alone , Vanessa holds up the diamond , which catches every bit of available light and shines in the dark .
171028	who called	who	PRON	who	nsubj	guy	The guy	(2, 3)	('guy', 'was')	The guy who called was only interested in the black stones ...
171029	which is full of hot goods and military surplus equipment	which	DET	which	nsubj	lot	the large lot	(21, 30)	(',', '.')	ARCHIE 'S AMERICAN SURPLUS - M1A1 TANK - NIGHT <p> Sitting in the middle of the large lot , which is full of hot goods and military surplus equipment .
171030	who wants them back	who	PRON	who	nsubj	man	The man	(2, 5)	('man', '.')	The man who wants them back .
171031	who threw the bar	who	PRON	who	nsubj	person	the person	(11, 14)	('person', '.')	<p> # REVEAL # <p> the person who threw the bar .
171032	who you are	you	PRON	who	attr	idea	no idea	(15, 17)	('idea', '.')	Then again , maybe you are crazy , ' cause I have no idea who you are .
171033	who 's with you	who	PRON	who	nsubj	gentleman	the Chinese gentleman	(7, 10)	('gentleman', '.')	Let me talk to the Chinese gentleman who 's with you .
171034	who has Vanessa	who	PRON	who	nsubj	guy	the guy	(7, 9)	('guy', '?')	( then ) How about the guy who has Vanessa ?
171035	who took down his place	who	PRON	who	nsubj	guys	the guys	(6, 10)	('guys', '.')	ta remember something about the guys who took down his place .
171036	who looks around in amazement	who	PRON	who	nsubj	Tommy	Tommy	(5, 9)	(',', '.')	The Doorman admits Tommy , who looks around in amazement .
171037	who starts putting on what she 's taken off	who	PRON	who	nsubj	Daria	Daria	(8, 16)	(',', '.')	Shuts the door , leering at Daria , who starts putting on what she 's taken off .
171038	who is talking as he eats another meal	he	PRON	who	nsubj	hovers	> Chickens hovers	(15, 22)	(',', '.')	CHAMBERS ' CELL - DAY <p> Willy Chickens hovers near Chambers , who is talking as he eats another meal .
171039	who get back to me	who	PRON	who	nsubj	Guess	Guess	(1, 5)	('Guess', '?')	Guess who get back to me ?
171040	who meets his eyes	who	PRON	who	nsubj	Su	Su	(5, 8)	(',', '.')	Fait looks at Su , who meets his eyes .
171041	that might help her escape or fight	that	DET	that	nsubj	anything	anything	(7, 13)	('anything', '.')	Begins searching the camper for anything that might help her escape or fight .
171042	who is obviously his superior	who	PRON	who	nsubj	someone	someone	(15, 19)	('someone', '.')	The only noise is Su , speaking into a cell phone in Chinese to someone who is obviously his superior .
171043	that brought you here tonight	that	DET	that	nsubj	question	the question	(4, 8)	('question', '...')	That 's the question that brought you here tonight ...
171044	who places the sliver inside a small ceramic capsule	who	PRON	who	nsubj	Russell	Russell	(13, 21)	(',', ',')	Ling picks up a sliver of stone and hands it to Russell , who places the sliver inside a small ceramic capsule , then inserts the capsule into his contraption .
171045	which begins to glow	which	DET	which	nsubj	sliver	the sliver	(19, 22)	(',', '.')	Then Russell hits the switch , and the green lasers bombard the capsule containing the sliver of stone , which begins to glow .
171046	who holds it up	who	PRON	who	nsubj	Ling	Ling	(12, 15)	(',', '.')	> Russell removes the capsule and hands it back to Ling , who holds it up .
171047	that strikes Sona 's arm in such a way as to cause her to point the SCORPION at herself	her	PRON	that	nsubj	move	a improvised double move	(9, 27)	('move', ',')	> Daria executes a sudden , improvised double move that strikes Sona 's arm in such a way as to cause her to point the SCORPION at herself , just as she FIRES .
171048	that seem to twinkle in the glow of the flame	that	DET	that	nsubj	eyes	eyes	(11, 20)	('eyes', '.')	He is late 30 's , tall , handsome with eyes that seem to twinkle in the glow of the flame .
171049	who knows the city	who	PRON	who	nsubj	someone	someone	(11, 14)	('someone', '.')	# JULIEN # We 're going to need to find someone who knows the city .
171050	who is about to take a picture and lifts his wallet	who	PRON	who	nsubj	MAN	a MAN	(4, 14)	('MAN', '.')	He passes a MAN who is about to take a picture and lifts his wallet .
171051	that is unnerving	that	DET	that	nsubj	intensity	an intensity	(11, 13)	('him', '.')	His eyes are flat and there is an intensity about him that is unnerving .
171052	who has to have the last word starts singing to himself quietly ,	word	NOUN	who	nsubj	child	a child	(5, 17)	('child', 'but')	Marcel , like a child who has to have the last word starts singing to himself quietly , but loud enough for Zero to hear .
171053	that leads to the bedroom with a motion detector	that	DET	that	nsubj	hall	the hall	(8, 16)	('hall', '.')	There 's also another one in the hall that leads to the bedroom with a motion detector . @
171054	who subtly nods to him	who	PRON	who	nsubj	Daniel	Daniel	(6, 10)	('Daniel', '.')	He glances over to Daniel who subtly nods to him .
171055	who is standing by the stereo	who	PRON	who	nsubj	BIKER	the third BIKER	(7, 12)	('BIKER', '.')	Marcel turns to the third BIKER who is standing by the stereo .
171056	that reads :	that	DET	that	nsubj	plaque	a plaque	(7, 9)	('plaque', 'TO')	Next to the photographs is a plaque that reads :
171057	who turns out to be some Mafia guy	who	PRON	who	nsubj	house	the house	(18, 25)	('house', '.')	We went to the address we were given and had to tie up the owner of the house who turns out to be some Mafia guy .
171058	who appears indecisive	who	PRON	who	nsubj	Julien	Julien	(4, 6)	('Julien', '.')	Daniel looks to Julien who appears indecisive.
171059	who is it	it	PRON	who	nsubj	Wayne	# Wayne	(8, 10)	(',', '?')	# SOPHIE ( V.O. ) # Wayne , who is it ?
171060	which he gives to Daniel ,	he	PRON	which	dobj	gun	a gun	(4, 9)	('gun', 'then')	Finds a gun which he gives to Daniel , then a wallet .
171061	which is strapped to his ankle	which	DET	which	nsubj	gun	Hadley backup gun	(10, 15)	('gun', '.')	Zero knowingly bends down and removes Hadley 's backup gun which is strapped to his ankle .
171062	who are lookin ' for you	who	PRON	who	nsubj	kind	the kind	(9, 14)	('people', '.')	I mention this to illustrate the kind of people who are lookin ' for you .
171063	who is known for his patience and right now you 're testing mine	you	PRON	who	nsubjpass	guy	not a guy	(7, 19)	('guy', '.')	I 'm not a guy who is known for his patience and right now you 're testing mine .
171064	who sees how bad this is	this	DET	who	nsubj	one	the only one	(5, 10)	('one', '?')	Am I the only one who sees how bad this is ?
171065	that comes with it	that	DET	that	nsubj	heat	the heat	(11, 14)	('heat', ',')	Oh , and due to your recent notoriety and the heat that comes with it , I 'm going to have to increase my brokerage fee to twenty five hundred .
171066	who looks like one of us	who	PRON	who	nsubj	someone	someone	(12, 17)	('someone', '.')	# DANIEL # Sami , tomorrow you lift a wallet from someone who looks like one of us.
171067	who looks remarkably similar to Raymond	who	PRON	who	nsubj	man	a man	(8, 13)	('man', '.')	He looks around until he sees a man who looks remarkably similar to Raymond .
171068	that has seen better days	that	DET	that	nsubj	building	An old building	(5, 9)	('building', '.')	MORNING An old building that has seen better days .
171069	who has heard nothing continues searching under the bed	nothing	PRON	who	nsubj	guy	The black guy	(4, 12)	('guy', '.')	The black guy who has heard nothing continues searching under the bed .
171070	that could choke a horse and peels one off	that	DET	that	nsubj	bills	bills	(8, 16)	('bills', '.')	Zammito pulls out a roll of bills that could choke a horse and peels one off .
171071	who appears to be enjoying his frustration	who	PRON	who	nsubj	stares	Sami stares	(6, 12)	('Hadley', '.')	DAY Sami stares angrily at Hadley who appears to be enjoying his frustration .
171072	who checked in within the last twenty four hours	who	PRON	who	nsubj	men	several French men	(8, 16)	('men', '.')	I 'm looking for several French men who checked in within the last twenty four hours .
171073	who pretends to read a magazine , covering his face	who	PRON	who	nsubj	Sami	Sami	(1, 10)	('Sami', 'so')	Sami who pretends to read a magazine , covering his face so Hadley will not see him .
171074	who Sami pushed away	Sami	PROPN	who	dobj	Man	The Man	(3, 6)	('Man', 'is')	The Man who Sami pushed away is still there .
171075	that joins with the crews	that	DET	that	nsubj	door	the door	(16, 20)	('door', '.')	EVENING Marcel hands the frightened girl to her mother , then moves over to the door that joins with the crews .
171076	who quickly gulps down a few mouthfuls	who	PRON	who	nsubj	Zero	Zero	(10, 16)	('Zero', '.')	He opens the bottle and hands it to Zero who quickly gulps down a few mouthfuls .
171077	who is standing over the gas range	who	PRON	who	nsubj	Marcel	Marcel	(6, 12)	('Marcel', '.')	Daniel walks over to Marcel who is standing over the gas range .
171078	who is only half way to the table	who	PRON	who	nsubj	Eddie	Eddie	(5, 12)	('Eddie', '.')	He looks over at Eddie who is only half way to the table .
171079	who robbed Frankie Zammito	who	PRON	who	nsubj	guy	the guy	(2, 5)	('guy', '.')	the guy who robbed Frankie Zammito .
171080	who wishes to remain anonymous	who	PRON	who	nsubj	person	a person	(7, 11)	('person', ',')	# RAYMOND # I represent a person who wishes to remain anonymous , but is aware of your current financial problems with your brother .
171081	who takes them into the car and listens to a tape	who	PRON	who	nsubj	Tony	Half Tooth Tony	(7, 17)	('Tony', '.')	Bonanno hands it to Half Tooth Tony who takes them into the car and listens to a tape .
171082	that has pulled the pin on an electronic device	that	DET	that	nsubj	wire	a long thin wire	(7, 15)	('wire', '.')	It 's a long thin wire that has pulled the pin on an electronic device .
171083	who took it	who	PRON	who	nsubj	one	the one	(2, 4)	('one', '.')	the one who took it .
171084	who took the ball	who	PRON	who	nsubj	one	the one	(2, 5)	('one', 'and')	the one who took the ball
171085	that reads ' CUSTODIAN CLOSET '	that	DET	that	nsubj	door	a door	(3, 8)	('door', ',')	Exiting a door that reads ' CUSTODIAN CLOSET ' , Lloyd dances along to a fast paced rhythm .
171086	that reads	that	DET	that	nsubj	door	a door	(5, 6)	('door', ',')	"LATER LLOYD enters a door that reads , "" Chemistry Lab "" ."
171087	which starts the extremely brief fire extinguisher - like chemical shower	which	DET	which	nsubj	chain	the chain	(9, 19)	(',', '.')	LLOYD still sings as he pulls the chain , which starts the extremely brief fire extinguisher-like chemical shower .
171088	which rolls quickly out of frame	which	DET	which	nsubj	CREEPER	a FLOOR - CREEPER	(18, 23)	('CREEPER', '.')	All the napkins fly off him , as Lloyd backs up , stepping on a FLOOR-CREEPER which rolls quickly out of frame .
171089	who was home	who	PRON	who	nsubj	kid	the kid	(4, 6)	('kid', '@')	You 're the kid who was home @ @
171090	that has a Special Needs class	that	DET	that	nsubj	school	every school	(16, 21)	('school', '.')	Anyway , the state is giving a hundred thousand dollars in his name to every school that has a Special Needs class .
171091	"that says "" Special Needs """	that	DET	that	nsubj	sheet	a sign sheet	(14, 19)	('sheet', '.')	"They sit and Harry picks up a clipboard with a sign-up sheet that says "" Special Needs "" ."
171092	that spell ' CARL	that	DET	that	nsubj	bowl	a bowl	(13, 16)	"('bowl', ""'"")"	FRONT OF SCHOOL GRASS AREA - DAY TIGHT ON NOODLES in a bowl that spell ' CARL ' .
171093	who leans on him for support	who	PRON	who	nsubj	Toby	Toby	(9, 14)	('Carl', '.')	Lloyd walks in with Toby , Turk and Carl who leans on him for support .
171094	which is the kind of kids we are	we	PRON	which	nsubj	People	' Special People	(13, 20)	(',', '.')	S ' and ' P ' stands for ' Special People ' , which is the kind of kids we are . '
171095	"that reads "" Support the Stallions Car Wash"	that	DET	that	nsubj	sign	a sign	(4, 11)	('sign', '!')	"He wears a sign that reads "" Support the Stallions Car Wash ! """
171096	who removes his head	who	PRON	who	nsubj	cheerleader	a cheerleader	(6, 9)	('-', '.')	The horse nudges a cheerleader - who removes his head .
171097	"that says "" SPECIAL NEEDS CLASS """	that	DET	that	nsubj	banner	a banner	(10, 16)	('banner', '.')	"Over a COMPUTER STUDIES sign , he adds a banner that says "" SPECIAL NEEDS CLASS "" ."
171098	that sits behind the school 's antiquated heating ducts and trash bins	that	DET	that	nsubj	building	a weathered tin building	(14, 25)	('building', '.')	SPECIAL NEEDS BUILDING - DAY PAN from the school to a weathered tin building that sits behind the school 's antiquated heating ducts and trash bins .
171099	"that has a GIANT "" A "" on the roof"	that	DET	that	nsubj	store	this rural convenience store	(25, 34)	('store', '.')	"BIG ' A ' GAS N ' STUFF - AFTERNOON HARRY and Lloyd walk past the GAS PUMPS in front of this rural convenience store that has a GIANT "" A "" on the roof ."
171100	that shows three - quarters of his brain with a layer of white frost	that	DET	that	nsubj	dissolve	a quick half - dissolve	(14, 27)	('dissolve', '.')	Then PULL OUT from Harry 's head to see a quick half-dissolve that shows three-quarters of his brain with a layer of white frost .
171101	that goes on in this office	that	DET	that	nsubj	everything	everything	(3, 8)	('everything', '.')	I tape everything that goes on in this office .
171102	which is actually three or four feet LONGER than the short bus	which	DET	which	nsubj	WAGON	her PARENT STATION WAGON	(17, 28)	(',', '!')	As the bus heads up the street , Jessica hops into her PARENT 'S STATION WAGON , which is actually three or four feet LONGER than the short bus !
171103	who are in a jumble of arms and legs	who	PRON	who	nsubj	LEWIS	floats , then past LEWIS	(14, 22)	('TURK', '.')	As CARL floats past TOBY , then past LEWIS , CHING CHONG and TURK who are in a jumble of arms and legs .
171104	who act as if they are on Apollo 13	they	PRON	who	nsubj	HARRY	HARRY	(7, 15)	('LLOYD', ',')	CARL continues on to HARRY and LLOYD who act as if they are on Apollo 13 , tongue 's out both chasing the same FREEZE-DRIED ICE CREAM , come together almost for a KISS , then grossed out , break apart .
171105	who snaps their photo	who	PRON	who	nsubj	Docent	the Docent	(7, 10)	('Docent', '.')	She hands her camera to the Docent who snaps their photo .
171106	who is standing alone staring at the polar bear	who	PRON	who	nsubj	Harry	Harry	(4, 12)	('Harry', '.')	She approaches Harry who is standing alone staring at the polar bear .
171107	that 's kind of delicate	that	DET	that	nsubj	something	something	(4, 8)	('something', '...')	Now I have something that 's kind of delicate ...
171108	that have spilled on the floor	that	DET	that	nsubj	bars	the prized chocolate bars	(17, 22)	('Peanuts', '.')	His hand reaching out , grabs some of the prized chocolate bars and Sonnie Jewel Peanuts that have spilled on the floor .
171109	that looks like a looks like a man 's blue suit hanging on a hook	suit	NOUN	that	nsubj	cleaning	some dry cleaning	(11, 25)	('cleaning', '.')	HARRY glances in a different window and sees some dry cleaning that looks like a looks like a man 's blue suit hanging on a hook .
171110	who has three beautiful breasts	who	PRON	who	nsubj	girl	one beautiful girl	(6, 10)	('girl', '.')	He points at one beautiful girl who has three beautiful breasts .
171111	that will stop time	that	DET	that	nsubj	kiss	a kiss	(14, 17)	('kiss', '.')	DUNNE takes Lloyd 's face and virtually EATS HIS FACE in a kiss that will stop time .
171112	who DIVES into the pool	who	PRON	who	nsubj	beauty	a bikini beauty	(6, 10)	('beauty', '.')	he goes by a bikini beauty who DIVES into the pool .
171113	that talk about riding my waxer	that	DET	that	nsubj	all	all	(3, 8)	('all', '?')	What about all that talk about riding my waxer ?
171114	that has the ' x 's and ' o 's of a football play , he 's scribbling circles around one of the ' x 's , mumbling to himself	he	PRON	that	nsubj	board	a black - board	(7, 36)	('board', '.')	Carl is near a black-board that has the ' x 's and ' o 's of a football play , he 's scribbling circles around one of the ' x 's , mumbling to himself .
171115	that I put my papers in	I	PRON	that	dative	chest	The chest	(3, 8)	('chest', '.')	The chest that I put my papers in .
171116	that 's going to put us away for twenty years	that	DET	that	nsubj	evidence	The evidence	(3, 12)	('evidence', '.')	The evidence that 's going to put us away for twenty years .
171117	who tried to follow me on the field trip	who	PRON	who	nsubj	girl	That girl	(2, 10)	('girl', '.')	That girl who tried to follow me on the field trip .
171118	that float	that	DET	that	nsubj	things	Not things	(2, 3)	('things', '.')	Not things that float .
171119	who think hard	who	PRON	who	nsubj	Lloyd	Lloyd	(9, 11)	('Harry', '.')	Nobody really cares - except for Lloyd and Harry who think hard .
171120	that Lewis has	Lewis	PROPN	that	dobj	bill	the dollar bill	(13, 15)	('bill', ')')	# Who ? # LLOYD # ( pointing to the dollar bill that Lewis has )
171121	that will make up the float	that	DET	that	nsubj	pieces	the pieces	(14, 19)	('pieces', '.')	We see some quick smash cuts of the individual kids grabbing the pieces that will make up the float .
171122	who occupies the highest office in the land	who	PRON	who	nsubj	man	the man	(10, 17)	('man', '?')	Who can compete with the sexual power of the man who occupies the highest office in the land ?
171123	which would be frightening	which	DET	which	nsubj	consequences	the consequences	(20, 23)	('consequences', '@')	and if I do n't get an answer , I do n't even want to think about the consequences which would be frightening @ @
171124	that means goodbye	that	DET	that	nsubj	one	The one	(2, 4)	('one', '!')	The one that means goodbye !
171125	who buried this treasure chest	who	PRON	who	nsubj	pirate	the pirate	(3, 7)	('pirate', 'made')	Maybe the pirate who buried this treasure chest made it .
171126	that Heller left	Heller	PROPN	that	dobj	blackboard	the blackboard	(12, 14)	('blackboard', '.')	ees the poor chalk drawing of a float on the blackboard that Heller left .
171127	that are old , damaged or home made	that	DET	that	nsubj	instruments	instruments	(7, 14)	('instruments', '.')	We see the marching band playing instruments that are old , damaged or home made .
171128	why that mascot is n't a stallion anymore	mascot	NOUN	that	det	reason	a reason	(7, 14)	('why', 'In')	Well there 's a reason why that mascot is n't a stallion anymore .
171129	that READS : '	that	DET	that	nsubj	ad	an ad	(3, 6)	('ad', 'Buy')	And an ad that READS : '
171130	that were in the Special Needs class and tractor	that	DET	that	nsubj	objects	objects	(1, 9)	('objects', 'shed')	objects that were in the Special Needs class and tractor shed .
171131	that reads	that	DET	that	nsubj	sign	a large sign	(5, 6)	('sign', ',')	"There 's a large sign that reads , "" PRINCIPAL = PIRATE "" and the original treasure chest is now prominently displayed as part of the float ."
171132	who has	who	PRON	who	nsubj	someone	someone	(6, 7)	('someone', '...')	' Moffit ' to be someone who has ...
171133	who is mid 30 's	who	PRON	who	nsubj	MOFFIT	MOFFIT	(2, 6)	(',', '.')	MOFFIT , who is mid 30 's .
171134	that ARE ATTACHED TO THE FLOAT	that	DET	that	nsubj	speakers	the speakers	(15, 20)	('speakers', '.')	BACK TO FLOAT where we continue to hear Collins ' voice blare from the speakers that ARE ATTACHED TO THE FLOAT .
171135	that hit him	that	DET	that	nsubj	car	the car	(10, 12)	('car', '.')	HARRY screaming - seen through the windshield of the car that hit him .
171136	that is almost as big as he is	he	PRON	that	nsubj	baby	a year old baby	(12, 19)	('baby', '.')	home movie of Papa Elf holding a two-year old baby that is almost as big as he is .
171137	who 's behind on the payments	who	PRON	who	nsubj	one	the one	(6, 11)	('one', ',')	Hey , you 're the one who 's behind on the payments , do n't try to make me out to be the bad guy here .
171138	who ran the focus groups	who	PRON	who	nsubj	one	the one	(5, 9)	('one', '.')	I 'm the one who ran the focus groups .
171139	that says NEW YORK CITY / LINCOLN TUNNEL	that	DET	that	nsubj	sign	A sign	(2, 9)	('sign', '.')	A sign that says NEW YORK CITY/LINCOLN TUNNEL .
171140	who now repeats the ri	who	PRON	who	nsubj	Buddy	Buddy	(5, 9)	(',', '--')	This delights Buddy , who now repeats the ri -- A dog walker picks up some dog crap with newspaper .
171141	who shares my affinity for the Elf culture	who	PRON	who	nsubj	human	a human	(7, 14)	('human', '.')	It 's nice to meet a human who shares my affinity for the Elf culture .
171142	who complains to a co - worker	who	PRON	who	nsubj	Manager	the Elf Manager	(5, 11)	(',', '.')	Except the Elf Manager , who complains to a co-worker .
171143	who can run eleven miles an hour	who	PRON	who	nsubj	pig	a pig	(5, 11)	('pig', '.')	I know a pig who can run eleven miles an hour .
171144	that comes in	that	DET	that	nsubj	patient	each patient	(7, 9)	('patient', '.')	So it 's clean for each patient that comes in .
171145	who is playing with her doll as her MOTHER fills out paperwork with the nurse	MOTHER	PROPN	who	nsubj	GIRL	a LITTLE GIRL	(24, 38)	(',', '.')	Now he taps his finger and flips it around like it 's dead , then turns to a LITTLE GIRL , 7 , who is playing with her doll as her MOTHER fills out paperwork with the nurse .
171146	that Buddy built	Buddy	PROPN	that	dobj	LAND	the SANTA LAND	(12, 14)	('LAND', '.')	They leave the toy section and walk toward the SANTA LAND that Buddy built .
171147	who holds his 5-year old son in his arms	who	PRON	who	nsubj	man	a Latino man	(10, 18)	(',', '.')	The female reporter steps over to a Latino man , who holds his 5-year old son in his arms .
171148	who wears Santa 's hat and coat	who	PRON	who	nsubj	Walter	Walter	(6, 12)	('Walter', '.')	The MOUNTED RIDERS come at Walter who wears Santa 's hat and coat .
171149	that has gathered at the barricade	that	DET	that	nsubj	crowd	the huge crowd	(8, 13)	('crowd', ',')	BARRICADE - CONTINUOUS Above the huge crowd that has gathered at the barricade , we see Jovie standing on top of a car roof .
171150	who threw snowballs	who	PRON	who	nsubj	TEENAGERS	- the TEENAGERS	(3, 5)	('TEENAGERS', 'sing')	- the TEENAGERS who threw snowballs sing .
171151	which magically flips	which	DET	which	nsubj	book	Buddy ELF book	(18, 20)	(',', 'closed')	and we pull out to see it 's the last page of Buddy 's ELF book , which magically flips closed .
171152	that once dispensed happy meals and toys	that	DET	that	nsubj	building	a building	(24, 30)	('building', '.')	Her pursuers follow her everywhere - around rusting cars , through an abandoned MTA bus , and across the rubble of a building that once dispensed happy meals and toys .
171153	who stands sucking air like	who	PRON	who	nsubj	Mandy	Mandy	(11, 15)	(',', 'the')	> Garth drops to the ground , walks to Mandy , who stands sucking air like
171154	which obviously is no longer in use as a hospital	which	DET	which	nsubj	building	the building	(16, 25)	(',', '.')	> Garth , LaPiere and the uniformed cops make their way into the building , which obviously is no longer in use as a hospital .
171155	that circles the surface of the earth , like ' The Red Spot ' circles Jupiter , returning again and again , wreaking havoc	that	DET	that	nsubj	storm	the storm	(9, 32)	('storm', '...')	It was painted right after they discovered the storm that circles the surface of the earth , like ' The Red Spot ' circles Jupiter , returning again and again , wreaking havoc ...
171156	that comes within a thousand yards of the place	that	DET	that	nsubj	Anything	Anything	(1, 9)	('Anything', 'is')	Anything that comes within a thousand yards of the place is blown up .
171157	which he named EnCrypt	he	PRON	which	dobj	mainframe	his one mainframe	(19, 22)	(',', '.')	Vincent convinced her to transfer her consciousness into his one-of-a-kind mainframe , which he named EnCrypt .
171158	that controls everything	that	DET	that	nsubj	supercomputer	the supercomputer	(11, 13)	('supercomputer', '.')	It 's located in the basement , along with the supercomputer that controls everything .
171159	who are to survive	who	PRON	who	nsubj	we	we	(2, 5)	('we', 'will')	and we who are to survive will need a return to the old weather cycle ... and art , too , if we are to remain civilized .
171160	which are shown when the device TRANSMORPHS into an animated blueprint	device	NOUN	which	nsubjpass	barrels	weapon barrels	(20, 30)	(',', '.')	It indeed looks like a ghost , a floating apparition , but it has teeth - weapon barrels , which are shown when the device TRANSMORPHS into an animated blueprint .
171161	that we know about Vincent Industries equipment in this notebook computer	we	PRON	that	dobj	all	all	(6, 16)	('all', '.')	We 've listed all that we know about Vincent Industries equipment in this notebook computer .
171162	who raises a hand	who	PRON	who	nsubj	Armorer	the Armorer	(12, 15)	(',', ',')	> Garth rises , shaken , and marches for the Armorer , who raises a hand , signalling ' Stop . '
171163	that accept body armor batteries	that	DET	that	nsubj	slots	slots	(20, 24)	('slots', ',')	> INSERT - THE RECHARGER PACK <p> in the Armorer 's hands is tugged open , revealing slots that accept body armor batteries , and dials for adjusting the equipment .
171164	who is shaking with fear	who	PRON	who	nsubj	Armorer	the Armorer	(8, 12)	(',', ',')	> Garth walks to the Armorer , who is shaking with fear , and pulls the arrow out with his fingers .
171165	that pops up	that	DET	that	nsubj	panel	a control panel	(6, 8)	('panel', ',')	The Armorer activates a control panel that pops up , switches it on .
171166	that mimic the real thing	that	DET	that	nsubj	animals	mechanized animals	(4, 8)	('animals', '.')	They are mechanized animals that mimic the real thing .
171167	that have risen from slots located in their backs	that	DET	that	nsubj	rifles	automatic rifles	(10, 18)	('rifles', '.')	> have Garth bracketed , firing from automatic rifles that have risen from slots located in their backs .
