	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
121438	that kept the dead off my property	that	DET	that	nsubj	wall	the cemetery wall	(13, 19)	('wall', '.')	In point of fact , however , it was n't the cemetery wall that kept the dead off my property .
121439	that bordered my property on three sides	that	DET	that	nsubj	partitions	concrete partitions	(2, 8)	('partitions', '.')	concrete partitions that bordered my property on three sides .
121440	that draws them to me like moths to the flame	that	DET	that	nsubj	something	something	(7, 16)	('blood', '.')	"There 's something in my tainted blood that draws them to me like moths to the flame . """
121441	that sleep in the dust of the earth	that	DET	that	nsubj	many	many	(4, 11)	('them', 'shall')	"And many of them that sleep in the dust of the earth shall awake , "" intoned a new voice ."
121442	who wrenched himself free and ran back into the mists of the cemetery	himself	PRON	who	nsubj	Professor	The Professor	(16, 28)	(',', '.')	""" As I handed it to him , he relaxed his grip on The Professor , who wrenched himself free and ran back into the mists of the cemetery ."
121443	that still lingered in sheltered areas around the edges of buildings here on the Upper East Side	that	DET	that	nsubj	patches	the patches	(23, 39)	('ice', '.')	This is not spring , Eric Banyon thought grumpily , looking around at the grey sky and the patches of dirty ice that still lingered in sheltered areas around the edges of buildings here on the Upper East Side .
121444	that seemed to intend to hang on long past the time when any polite season would have known it was no longer wanted	season	NOUN	that	nsubj	one	one	(18, 40)	('one', '.')	He was in Manhattan , and it had been a long , bitter , wet winter , one that seemed to intend to hang on long past the time when any polite season would have known it was no longer wanted .
121445	that came up from time to time	that	DET	that	nsubj	things	the big things	(9, 15)	('things', '.')	And it left him free for the big things that came up from time to time .
121446	that matched her school - uniform skirt	that	DET	that	nsubj	bow	a plaid bow	(33, 39)	('bow', '.')	Belinda Tienhoven , Eric 's real reason for being here , was waiting for him eagerly , her flute already assembled , blonde hair pulled back in a ponytail with a plaid bow that matched her school-uniform skirt .
121447	that nannies , governesses , and	that	SCONJ	that	nsubj	rule	an unwritten rule	(23, 28)	('rule', 'au')	Then Vicki settled into a chair in the corner with her needlepoint-Eric had discovered it seemed to be an unwritten rule that nannies , governesses , and au pairs
121448	that would drive a CEO to exhaustion	that	DET	that	nsubj	schedules	schedules	(7, 13)	('activities', '.')	They might have schedules of activities that would drive a CEO to exhaustion .
121449	who 'd started at the beginning of the winter erm	who	PRON	who	nsubj	Magnus	Magnus	(9, 18)	(',', '.')	A place had been found for Magnus , who 'd started at the beginning of the winter erm .
121450	that substituted for a left hand	that	DET	that	nsubj	hook	the hook	(13, 18)	('clamp', 'held')	His right hand rested loosely on his leg while the hook and clamp that substituted for a left hand held his reins .
121451	that was capturing the grain	that	DET	that	nsubj	wagon	a wagon	(11, 15)	('wagon', '.')	One drove the harvester while the other drove a wagon that was capturing the grain .
121452	that were not quite ready for harvest and a few were apparently fallow .	few	ADJ	that	nsubj	plants	plants	(16, 29)	('plants', 'The')	Some of them were ready for harvesting , in grain and corn , others had plants that were not quite ready for harvest and a few were apparently fallow .
121453	that looked like a weed	that	DET	that	nsubj	plant	an odd golden plant	(9, 13)	('plant', '.')	"The latter were covered in an odd golden plant that looked like a weed . """
121454	that were a dark , rich green	that	DET	that	nsubj	leaves	broad glossy leaves	(8, 14)	('leaves', '.')	"They were short and had broad glossy leaves that were a dark , rich green . """
121455	that are causing us trouble	that	DET	that	nsubj	pies	the pies	(14, 18)	('pies', '.')	"Paul and Chansa have got their fingers in a lot of the pies that are causing us trouble . """
121456	which remained	which	DET	which	nsubj	ones	the foreign ones	(21, 22)	('ones', 'were')	There were fewer non-Manticoran uniforms out there , as well , and the vast majority of the foreign ones which remained were the blue-on-blue of the Grayson Space Navy .
121457	who had withdrawn from their classes in a body when their government denounced its long - standing alliance with the Star Kingdom of Manticore	government	NOUN	who	nsubj	midshipmen	the faced midshipmen	(14, 37)	('midshipmen', '.')	to maintain her serene expression as she remembered the tight-faced midshipmen who had withdrawn from their classes in a body when their government denounced its long-standing alliance with the Star Kingdom of Manticore .
121458	which was about to send them straight into the furnace	which	DET	which	nsubj	betrayal	the monumental betrayal	(13, 22)	('betrayal', '?')	How many of the minds behind those faces truly understood the monumental betrayal which was about to send them straight into the furnace ?
121459	which awaited them even as she prepared their final tempering	she	PRON	which	nsubj	hurricane	the hurricane	(12, 21)	('combat', '.')	"Wondering if their whetted steel was equal to the hurricane of combat which awaited them even as she prepared their final tempering . """
121460	that flowed into the waiting silence	that	DET	that	nsubj	contralto	a melodious contralto	(11, 16)	('contralto', ',')	The Academy Commandant 's voice was even , a melodious contralto that flowed into the waiting silence , filling the stillness with its own quiet strength .
121461	which has been a part of Saganami Island for over two centuries	which	DET	which	nsubj	custom	a custom	(22, 33)	(',', '.')	This represents a custom , a final sharing of what naval service truly is , and what it can cost , which has been a part of Saganami Island for over two centuries .
121462	which can - and will - end for some of you in death	which	DET	which	nsubj	one	one	(9, 21)	('one', '.')	"It is a heavy burden to assume , one which can-and will-end for some of you in death . """
121463	which can come only from within	which	DET	which	nsubj	courage	Your courage	(4, 9)	(',', '.')	Your courage , which can come only from within .
121464	with whom you serve	you	PRON	whom	pobj	men	the men	(9, 12)	('with', 'And')	Your loyalty to the men and women with whom you serve .
121465	who have gone before	who	PRON	who	nsubj	those	those	(45, 48)	('those', '.')	It is a burden others have taken up before you , and if no one can truly teach you the reality of all it means and costs until you have experienced it for yourself , there remains still much you can learn from those who have gone before .
121466	that glowed in the depths of the @	that	DET	that	nsubj	One	One	(1, 8)	('One', '@')	One that glowed in the depths of the @ @
121467	that burned even now	that	DET	that	nsubj	spark	Some definable spark	(5, 8)	('spark', '.')	Some not quite definable spark that burned even now .
121468	which compel me to temporarily abandon offensive action	which	DET	which	nsubj	factors	the factors	(4, 11)	('factors', ',')	I regret the factors which compel me to temporarily abandon offensive action , but I fully intend to resume larger scale operations once I receive the reinforcements currently en route to Silesia .
121469	that left the watching audience alone with the memory of his message	that	DET	that	nsubj	one	one	(8, 19)	('one', '.')	There was another moment of darkness , one that left the watching audience alone with the memory of his message .
121470	who had sent his squadron to Silesia	who	PRON	who	nsubj	monarch	the monarch	(10, 16)	('monarch', '.')	His final message to Queen Adrienne , the monarch who had sent his squadron to Silesia .
121471	which linked him to the second ship	which	DET	which	nsubj	screen	the communications screen	(32, 38)	('screen', '.')	The merchantship 's skipper looked just as anxious as any of his officers , but he stood beside his command chair , not seated in it , looking into the communications screen which linked him to the second ship .
121472	whose emptiness chilled her bare flesh	emptiness	NOUN	whose	poss	void	a void	(14, 19)	('void', '.')	For a moment she felt adrift in the dark , in a void whose emptiness chilled her bare flesh .
121473	which he twisted into a violation	he	PRON	which	dobj	memory	an erotic memory	(20, 25)	('memory', '.')	He too had usurped Will Riker 's place in her perceptions , forcing her to relive an erotic memory which he twisted into a violation .
121474	that made her laugh	her	PRON	that	nsubj	voice	a spooky voice	(12, 15)	('voice', '.')	"Eyes in the dark , "" he intoned in a spooky voice that made her laugh ."
121475	that lay before them	that	DET	that	nsubj	mission	mission	(1, 4)	('mission', ',')	mission that lay before them , and she shared it even without her empathy .
121476	that lay outside	that	DET	that	nsubj	unknowns	the unknowns	(32, 34)	('unknowns', '.')	So far , after a hesitant start and a little prompting from Deanna , he had proven a gregarious captain as well , as fascinated by his crew as by the unknowns that lay outside .
121477	some of whom saw it as a deliberate act of intimidation	some	DET	whom	pobj	species	herbivorous species	(33, 43)	('of', 'himself')	"The predators ' dining ritual gave literal meaning to the term "" mess hall , "" and made many other crew members increasingly uncomfortable -- particularly those from herbivorous species , some of whom saw it as a deliberate act of intimidation ."
121478	which slid open on his approach	which	DET	which	nsubj	doorway	a doorway	(6, 11)	(',', '.')	"He stopped at a doorway , which slid open on his approach . """
121479	that she watched late at night alone in her apartment	she	PRON	that	dobj	women	women	(6, 15)	('infomercials', '.')	women on the Pilates infomercials that she watched late at night alone in her apartment .
121480	who had a full figure	who	PRON	who	nsubj	actress	any actress	(4, 8)	('actress', '.')	Lily loved any actress who had a full figure .
121481	who was offering him exactly what he wanted	he	PRON	who	nsubj	woman	a woman	(12, 19)	('woman', '?')	Not interested in a hot , perfect specimen of a woman who was offering him exactly what he wanted ?
121482	who supported the underdog	who	PRON	who	nsubj	kind	the kind	(15, 18)	('guy', '.')	But then again , Luke had always been the caretaker , the kind of guy who supported the underdog .
121483	that you loved	you	PRON	that	dobj	someone	someone	(9, 11)	('someone', '?')	Could you ever completely give up on someone that you loved ?
121484	that crisscrossed her body like an arcane corset	that	DET	that	nsubj	sleeves	white sleeves	(14, 21)	('sleeves', '.')	Her arms were simply restrained against her chest , bound tight within white sleeves that crisscrossed her body like an arcane corset .
121485	who wanted nothing more than to see	who	PRON	who	nsubj	scientists	overeager scientists	(15, 21)	('scientists', ',')	Mutants , despite the law protecting them , were still easy fodder for overeager scientists who wanted nothing more than to see , in the flesh , the why and how of extreme mutation .
121486	that revealed the identity of her captors	that	DET	that	nsubj	furniture	No furniture	(8, 14)	('all', '.')	No furniture or cameras or anything at all that revealed the identity of her captors .
121487	that was not her voice	that	DET	that	nsubj	baritone	an impossible rumbling baritone	(20, 24)	('baritone', ',')	"Her skull rattled ; sound passed her lips , and still it was the same , an impossible rumbling baritone that was not her voice , not feminine in the slightest . """
121488	who was sitting in the front pew as well	who	PRON	who	nsubj	Hicks	Sister Hicks	(7, 15)	(',', '.')	Simon nodded at Sister Hicks , who was sitting in the front pew as well .
121489	that looked like wings coming off the side of her head to her white stockings and scuffed - up white pumps	that	DET	that	nsubj	hat	her huge hat	(16, 36)	('hat', '.')	Sister Hicks was decked out from head to toe in white , from her huge hat that looked like wings coming off the side of her head to her white stockings and scuffed-up white pumps .
121490	who got the spirit during his sermon	who	PRON	who	nsubj	people	people	(13, 19)	('people', '.')	Loretta could always tell how well he preached by the number of people who got the spirit during his sermon .
121491	who always got the Holy Ghost every Sunday	who	PRON	who	nsubj	Hicks	Sister Hicks	(16, 23)	(',', '.')	Usually , it was only ten or fifteen people , not counting Sister Hicks , who always got the Holy Ghost every Sunday .
121492	who had made Simon proud	Simon	PROPN	who	nsubj	child	the one child	(9, 13)	('child', ',')	That 's when Jonathan , the one child who had made Simon proud , would return home .
121493	that chattered	that	DET	that	nsubj	teeth	teeth	(7, 8)	('teeth', '.')	The encouragement she gave slid through teeth that chattered .
121494	who believed in spirits boding both good and evil	who	PRON	who	nsubj	one	the only one	(20, 28)	('one', '.')	Megan had always laughed at her mother 's silly warnings , though Violet of Dwyrain was not the only one who believed in spirits boding both good and evil .
121495	that clung tenaciously to the trees	that	DET	that	nsubj	ivy	the ivy	(17, 22)	('ivy', '.')	""" A deep , soft-spoken voice shook the rain from the leaves of the ivy that clung tenaciously to the trees ."
121496	that nearly touched the ground	that	SCONJ	that	nsubj	cape	a ragged cape	(11, 15)	('cape', ',')	Tall , broad-shouldered , with a ragged cape that nearly touched the ground , he stepped forward with a noticeable limp .
121497	that were invisible to most and granted to only a few	that	DET	that	nsubj	powers	powers	(3, 13)	('powers', ',')	scepter , powers that were invisible to most and granted to only a few , she felt a jab of fear .
121498	that was n't quite straight	that	DET	that	nsubj	nose	a nose	(24, 28)	('nose', '.')	"The owl ignored him , letting loose another soft call , and the man grinned widely , showing off white teeth beneath a nose that was n't quite straight . """
121499	that was of his own making	that	DET	that	nsubj	distance	a distance	(13, 18)	('distance', '.')	"He hesitated and his eyes looked over her shoulder , to a distance that was of his own making . """
121500	who performed some sort of trickery	who	PRON	who	nsubj	imposter	an imposter	(16, 21)	('imposter', '.')	The man was mad , she told herself , not to be trusted -- an imposter who performed some sort of trickery .
121501	that trailed after her , as unshakable as her own shadow ,	that	DET	that	nsubj	doom	doom	(4, 15)	('doom', 'as')	the premonition of doom that trailed after her , as unshakable as her own shadow , as dark as the deep waters of Hag 's End Lake .
121502	that had taken so many in the castle	that	DET	that	nsubj	sickness	the sickness	(12, 19)	('sickness', ',')	but now in his grave , the victim of the sickness that had taken so many in the castle , including her mother and tiny sister .
121503	that had formed in her throat	that	DET	that	nsubj	lump	a thick lump	(7, 12)	('lump', '.')	Megan swallowed against a thick lump that had formed in her throat .
121504	that was mounting against him	that	DET	that	nsubj	treachery	the treachery	(15, 19)	('treachery', ',')	Within mere seconds , he was snoring gently , blissfully unaware of the treachery that was mounting against him , the treason she could feel in the hallways .
121505	who tended to the geese	who	PRON	who	nsubj	woman	a woman	(5, 9)	('woman', ',')	and Ellen , a woman who tended to the geese , had crossed herself and asked to be delivered from
121506	who doubted him	who	PRON	who	nsubj	one	the only one	(5, 7)	('one', '?')	Was Megan the only one who doubted him ?
121507	that had caused many a scullery maid to sigh and swoon	that	DET	that	nsubj	features	an ax features	(26, 36)	('features', '.')	Aye , Holt was a handsome man , tall and strong , with shoulders as broad as the handle of an ax and sharp features that had caused many a scullery maid to sigh and swoon .
121508	that resided in the wooded hills surrounding the castle	that	DET	that	nsubj	band	even the band	(33, 41)	('outlaws', ',')	She would race the mare deep into the forest , where she knew of hiding places where no one , not any of her father 's soldiers or even the band of outlaws that resided in the wooded hills surrounding the castle , would find her .
121509	who was hastening down the hall with another young woman	who	PRON	who	nsubj	seamstresses	the seamstresses	(10, 19)	(',', ',')	"She nearly bumped into one of the seamstresses , who was hastening down the hall with another young woman , but Megan ducked into an alcove before being seen . """
121510	in which she was to be married	she	PRON	which	pobj	one	the one	(19, 25)	"('in', '""')"	"Megan 's heart dropped to the floor , for this was her best tunic , the one in which she was to be married . """
121511	that crept through Dwyrain like a thief and took the lives of many including the baron 's wife , his wee babe , and his only son ,	that	DET	that	nsubj	sickness	the sickness	(17, 44)	('sickness', '.')	Aye , ye can say as much because ye did not lose a brother to the sickness that crept through Dwyrain like a thief and took the lives of many , including the baron 's wife , his wee babe , and his only son .
121512	who could turn a lass 's head	who	PRON	who	nsubj	one	one	(6, 12)	('one', ',')	"If ever there was one who could turn a lass 's head , he was one . """
121513	who loved mischief	who	PRON	who	nsubj	boy	a boy	(33, 35)	('boy', '.')	""" God be with you , Mama , "" Megan said with a sniff , then thought of her brother Bevan , one year older than she and a devil of a boy who loved mischief ."
121514	that claimed so many but had drowned in the creek near Hag 's End Lake	that	DET	that	nsubj	sickness	the sickness	(8, 22)	('sickness', '.')	He had not been felled by the sickness that claimed so many but had drowned in the creek near Hag 's End Lake .
121515	that had stolen through the corridors of Dwyrain	that	DET	that	nsubj	death	the dark death	(27, 34)	('death', '.')	Not even 2 years old , with only a few teeth and a silly , bright smile , the baby had succumbed to the dark death that had stolen through the corridors of Dwyrain .
121516	who was fidgeting with the hem of the tunic , her needle and thread working steadily	needle	NOUN	who	nsubj	nursemaid	the old nursemaid	(28, 43)	('nursemaid', '.')	""" If you want to be me so badly , then you marry Sir Holt , "" she said , mindful of Rue , the old nursemaid who was fidgeting with the hem of the tunic , her needle and thread working steadily . """
121517	that would befall the keep	that	DET	that	nsubj	fates	the dark fates	(45, 49)	('fates', '.')	"With the light of one lone candle chasing away the shadows of the night , she 'd confided in her sister , telling an awestruck Cayley everything the sorcerer had said and done , including healing Shalimar 's leg and predicting the dark fates that would befall the keep . """
121518	that barely moved	that	DET	that	nsubj	lips	lips	(12, 14)	('lips', '.')	""" I made the law , "" Wolf said through lips that barely moved ."
121519	that farmers tended	farmers	NOUN	that	mark	houses	few houses	(10, 12)	('fields', ',')	Outside the walls were a few houses and fields that farmers tended , but the tilled land finally gave way to the woods
121520	that showed through the ends of his gloves	that	DET	that	nsubj	fingers	fingers	(7, 14)	('fingers', '.')	""" Odell asked , blowing on fingers that showed through the ends of his gloves . """
121521	that separated them from the castle	that	DET	that	nsubj	distance	the great distance	(13, 18)	('distance', '.')	""" Wolf did n't bother answering , just stared across the great distance that separated them from the castle ."
121522	that had convinced them to take their dead stag and leave the boy alone	that	DET	that	nsubj	sword	Wolf sword	(7, 20)	('sword', '.')	It had been Wolf 's sword that had convinced them to take their dead stag and leave the boy alone .
121523	who owed Wolf his life	who	PRON	who	nsubj	man	a man	(8, 12)	('man', ',')	another soldier , Sir Reginald , a man who owed Wolf his life , asked .
121524	that silently told him he 'd gladly run scarface through with his sword if needs be	needs	NOUN	that	nsubj	glance	a glance	(16, 31)	('glance', '.')	"And his younger brother -- ? "" Reginald prompted while he sent Wolf a glance that silently told him he 'd gladly run scarface through with his sword if needs be . """
121525	that came down fast and hard	that	DET	that	nsubj	mace	the mace	(13, 18)	('mace', ',')	""" Megan closed her eyes , remembering Holt 's orders and the mace that came down fast and hard , crushing the mewling , frightened animal 's skull ."
121526	that curved his lips	that	SCONJ	that	nsubj	smile	the smile	(3, 6)	('smile', 'suggested')	But the smile that curved his lips suggested otherwise , as if the anticipation of hurting her was somehow exciting and pleasured him .
121527	that cut to her very soul	that	DET	that	nsubj	shade	an intense shade	(25, 30)	('blue', '.')	"When his gaze touched hers , the breath in the back of her throat caught , for his eyes were an intense shade of blue that cut to her very soul . """
121528	who have dispensed with the guards and stolen your horse	who	PRON	who	nsubj	friends	friends	(12, 21)	('friends', '.')	As you can see , I have friends here , friends who have dispensed with the guards and stolen your horse .
121529	that you love	you	PRON	that	dobj	all	all	(16, 18)	('all', '!')	"If you breathe too loudly , I swear , I will have them destroy all that you love ! """
121530	that keeps the body 's fluid reserves in balance	that	DET	that	nsubj	hormone	a hormone	(7, 15)	('hormone', '.')	Alcohol suppresses the production of a hormone that keeps the body 's fluid reserves in balance .
121531	who 'd executed the double cross	who	PRON	who	nsubj	associates	"Logan "" associates"	(13, 18)	"('""', '.')"	"This time around , it had been Logan 's "" associates "" who 'd executed the double cross ."
121532	who 'd pulled the trigger	who	PRON	who	nsubj	man	the man	(20, 24)	('man', '.')	Dodging a bullet fired at point-blank range , Logan spun and hurled the wrench at the man who 'd pulled the trigger .
121533	that pushed him	that	DET	that	nsubj	rage	the burning rage	(5, 7)	('rage', ',')	It was the burning rage that pushed him , maddened him --
121534	that drove Logan farther and farther into the wilderness	that	DET	that	nsubj	need	an unreasoning need	(5, 13)	('vengeance', '.')	an unreasoning need for vengeance that drove Logan farther and farther into the wilderness .
121535	that rained down on him	that	DET	that	nsubj	torrent	the torrent	(7, 11)	('blows', '.')	Felt the torrent of kicks and blows that rained down on him .
121536	who wanted to kill me	who	PRON	who	nsubj	dude	the dude	(9, 13)	('dude', '--')	"So I angled my body headfirst toward the dude who wanted to kill me -- and tried to "" swim "" after him ."
121537	who ate gum off the ground and pulled her hair	who	PRON	who	nsubj	worms	worms	(6, 15)	('pockets', '.')	Boys with worms in their pockets who ate gum off the ground and pulled her hair .
121538	that cast a long shadow over his face	that	DET	that	nsubj	hat	a gallon hat	(32, 39)	('hat', '.')	Suddenly the music seemed louder , much louder , the lights brighter , and ponying onto the stage was a stripper in a modified cowboy outfit with a ten-gallon hat that cast a long shadow over his face .
121539	that happen to me every day	that	DET	that	nsubj	things	All the terrible things	(4, 9)	('things', '?')	All the terrible things that happen to me every day ?
121540	that said in big , black Sharpie letters	that	DET	that	nsubj	back	my back	(15, 22)	('back', ':')	but I had no idea he had stuck a piece of paper on my back that said in big , black Sharpie letters :
121541	who told me about it	who	PRON	who	nsubj	one	the one	(10, 14)	('one', '.')	My chemistry teacher , Mrs. Felton , was the one who told me about it .
121542	"which means she 'll have one less "" thing "" to worry about"	she	PRON	which	nsubj	leaving	I ' m leaving	(19, 31)	(',', '.')	""" Even Mom is treating me nicer , though Lisa thinks it 's because I 'm leaving , which means she 'll have one less "" thing "" to worry about ."
121543	that would happen to me if I even tried	I	PRON	that	nsubj	things	all the terrible things	(35, 43)	('things', '.')	If I 'd written down things like this a few months ago ( or even thought about them ) , I 'd probably have started to feel sad and imagine all the terrible things that would happen to me if I even tried .
121544	that looked just like Paul , curly hair and all	that	DET	that	nsubj	boy	a little boy	(16, 25)	('boy', '.')	I made a mama , a papa , a little girl , and a little boy that looked just like Paul , curly hair and all .
121545	that came into my head when life pleased me	life	NOUN	that	nsubj	universe	the universe	(24, 32)	('universe', ',')	I ran into the house singing a strange chaotic melody I 'd made up , a kind of prayer of thanks to the universe that came into my head when life pleased me , only to find Maman sitting by the window with her head in her hands .
121546	which is my first real memory	which	DET	which	nsubj	birth	The birth	(5, 10)	(',', ',')	The birth of Paul , which is my first real memory , was quite different .
121547	who does	who	PRON	who	nsubj	anybody	anybody	(3, 4)	('anybody', '.')	@ stand anybody who does .
121548	who values good form above all else and has no use for my way of thinking or my art	who	PRON	who	nsubj	someone	someone	(7, 25)	('someone', '.')	Maman is a perfect example of someone who values good form above all else and has no use for my way of thinking or my art .
121549	that took in everything and a quiet , amused smile	that	DET	that	nsubj	eyes	gentle , reaching eyes	(8, 17)	('eyes', '.')	Hlne had gentle , far-reaching eyes that took in everything and a quiet , amused smile .
121550	who could get us to stop quarreling	us	PRON	who	nsubj	one	the only one	(6, 12)	('one', '.')	Hlne was the only one who could get us to stop quarreling .
121551	who agreed to build a convent overnight in return for the soul of the contractor	who	PRON	who	nsubj	devil	the devil	(15, 29)	('devil', '.')	According to local myths , the hill of rocks had been formed by the devil who agreed to build a convent overnight in return for the soul of the contractor .
121552	that prepares you for SEVERE TIRE DAMAGE	that	DET	that	nsubj	signs	those signs	(17, 23)	('signs', '.')	I saw a line of metal teeth across the parking lot entrance and one of those signs that prepares you for SEVERE TIRE DAMAGE .
121553	that is ground zero for street hustlers	that	DET	that	nsubj	avenue	thefamous avenue	(15, 21)	('avenue', '.')	"Go down to Santa Monica Boulevard , "" he commanded , referring to thefamous avenue that is ground zero for street hustlers ."
121554	who will get us drugs	who	PRON	who	nsubj	friend	a friend	(7, 11)	('friend', '.')	I am looking for a friend who will get us drugs .
121555	who confess	who	PRON	who	nsubj	people	people	(8, 9)	('people', '?')	You know what happens in jail to people who confess ?
121556	that offered rooms with three adult channels	that	DET	that	nsubj	group	a group	(25, 31)	('Hotel', '.')	"Fred directed us through the traffic of Hollywood Boulevard to a side street and a group of young black men lingering outside the Starview Hotel that offered rooms with three adult channels . """
121557	that she was n't home	she	PRON	that	mark	moment	a moment	(6, 10)	('moment', ',')	He thought for a moment that she was n't home , because her stereo was n't blaring rock music , as it usually did , but he heard voices and so he knocked .
121558	who sat on the chair by the window	who	PRON	who	nsubj	girl	a girl	(25, 32)	('girl', ',')	She took the magazines from him , and when she stepped aside to drop them on her desk he saw her friend , a girl who sat on the chair by the window , her hands folded on her lap .
121559	that needed to last until Breakup	that	DET	that	nsubj	pile	our dogfood pile	(16, 21)	('pile', '.')	Abe would be too generous , offering too much fish and caribou off our dogfood pile that needed to last until Breakup .
121560	that leaked	that	DET	that	nsubj	roof	a moss roof	(20, 21)	('roof', '.')	She had a twelve-string guitar and apparently liked music more than caribou and bears and a moss roof that leaked .
121561	that drew a five - year - old boy with swollen dreams	that	DET	that	nsubj	mysteries	mysteries	(12, 23)	('times', '.')	Enuk 's frost-scarred face betrayed mysteries and romantic hard times that drew a five-year-old boy with swollen dreams .
121562	that carpeted our hewn floorboards	that	DET	that	nsubj	turds	the hairs mouse turds	(21, 25)	('turds', '.')	He let the chips spin into the darkness under the table to mix with the caribou hairs and black mouse turds that carpeted our hewn floorboards .
121563	who occasionally came upriver	who	PRON	who	nsubj	Franklin	Franklin	(12, 15)	('naluagmius', ';')	Eskimos were n't like Franklin and Crazy Joe or other naluagmius who occasionally came upriver ; Enuk 's story was just to fill the night
121564	that soared silently in his prayers	that	DET	that	nsubj	words	the words	(45, 50)	('words', ',')	As he moved past the big maple set exactly at the center of the garden , a stone bench circling it , he felt a sudden suffusion of love ... for the roses , for the glorious sunset , for the power of the words that soared silently in his prayers , God our Father , make us joyful in the ascension of your Son Jesus Christ , may we follow him into the new creation , for his ascension is our glory and our hope .
121565	that further displeased The Priest 's meticulous eye	that	DET	that	nsubj	touch	an architectural touch	(10, 17)	('touch', '.')	on either side of it , an architectural touch that further displeased The Priest 's meticulous eye .
121566	who said there 'd be good booze and plenty to eat and besides neither of them	who	PRON	who	nsubj	invitation	the invitation	(24, 39)	"(""O'Brien"", 'would')"	He had been in court all day long and had come up here against his better judgment , at the invitation of Bob O'Brien who said there 'd be good booze and plenty to eat and besides neither of them would run the risk of getting shot , a distinct possibility if ever you were partnered with a hard-luck cop like O'Brien .
121567	that outrioted the roses banked against the old stone walls	that	DET	that	nsubj	wounds	stab wounds	(30, 39)	('wounds', '.')	On the paved garden floor , the priest lay as if dressed in mourning , wearing the black of his trade , festooned now with multiple stab and slash wounds that outrioted the roses banked against the old stone walls .
121568	who would turn lobster red in the sun	who	PRON	who	nsubj	kind	the kind	(12, 19)	('woman', '.')	Bright red hair , white skin , the kind of woman who would turn lobster red in the sun .
121569	who 's his secretary	who	PRON	who	nsubj	Krissie	Krissie	(2, 5)	('Krissie', ',')	""" Krissie who 's his secretary , "" Mrs. Hennessy said ."
121570	who done it	who	PRON	who	nsubj	Devil	the Devil	(18, 20)	('Devil', '.')	"Thank you , "" she said , and then , quite suddenly , "" It was the Devil who done it ."
121571	that now seemed so very long ago	that	DET	that	nsubj	night	a night	(14, 20)	('night', ',')	"On the night she 'd confessed all this to Willis , a night that now seemed so very long ago , she 'd asked , """
121572	who split from the stable , yes	who	PRON	who	nsubj	one	the only one	(3, 9)	('one', ',')	the only one who split from the stable , yes , and the safe was open , and a lot of bread was gone ,
121573	who lay on her back on an elevated platform shaped as a trapezoid and covered with black velvet	who	PRON	who	nsubj	woman	a old woman	(12, 29)	('woman', '.')	The altar was a twenty-seven-year-old woman who lay on her back on an elevated platform shaped as a trapezoid and covered with black velvet .
121574	whose image hung on the wall behind her as well	image	NOUN	whose	poss	Goat	the Black Goat	(31, 40)	(',', ',')	Lying between her naked breasts was a thick silver disc on a heavy silver chain , sculpted in relief with the Sacred Sign of Baphomet , the Black Goat , whose image hung on the wall behind her as well , its horns , ears , face and beard contained within the center and five points of an inverted pentagram : Smoke from the torches illuminating this infernal symbol swirled upward toward the arched ceiling of the abandoned church .
121575	that was a potent mix of mescaline and speed	that	DET	that	nsubj	drug	a hallucinogenic drug	(26, 34)	('drug', '.')	The chalice had tonight contained not the usual dark red wine symbolic of the blood of Christ , but something called Ecstasy , a hallucinogenic drug that was a potent mix of mescaline and speed .
121576	that gave suck to the body of Jesus	that	DET	that	nsubj	breasts	these splendid breasts	(6, 13)	('breasts', ',')	""" All praise these splendid breasts that gave suck to the body of Jesus , "" he said mockingly , and touched the wafer first to the woman 's right nipple and then to her left nipple ."
121577	that begat the body of Jesus	that	DET	that	nsubj	womb	the generous womb	(29, 34)	('womb', ',')	"Kneeling between her legs , he rested the hand with the wafer on her mons veneris , and said , again mockingly , "" Blessed be the generous womb that begat the body of Jesus , "" and passed the host over the lips of her vagina ."
121578	one of which hung directly above Louis and delivered the sermon with a thumping bass	one	NUM	which	pobj	speakers	two overhead speakers	(17, 31)	('of', 'cement')	Pastor Elkin spoke into a microphone and his voice echoed through two overhead speakers , one of which hung directly above Louis and delivered the sermon with a thumping bass .
121579	that followed the doxology and benediction	that	DET	that	nsubj	session	the closing question session	(9, 14)	('session', ',')	"During the closing question-and-answer session that followed the doxology and benediction , his father stood and asked over the mostly gray heads of the twenty-five congregation members : "" If someone beat up your brother , would n't you feel obligated to beat him up ?"
121580	that came back from Pastor Elkin	that	DET	that	nsubj	response	Each response	(2, 7)	('response', 'was')	Each response that came back from Pastor Elkin was an unequivocal no .
121581	who works fifty - plus hours a week	who	PRON	who	nsubj	one	the only one	(14, 21)	('one', '.')	""" I said , ' Hey buddy , you 're not the only one who works fifty-plus hours a week ."
121582	which now consisted of the same twenty - five people week in and week out	which	DET	which	nsubj	congregation	the congregation	(23, 37)	(',', '.')	In the five years since he 'd last attended Golden Harvest with her , no one new had joined the congregation , which now consisted of the same twenty-five people week in and week out .
121583	who happened to drop in	who	PRON	who	nsubj	visitors	curious visitors	(5, 9)	('visitors', '.')	There were never curious visitors who happened to drop in .
